Weight	Nested	Procedure	TalkerFolder	PHONETIC	TLoc01	TLoc02	TLoc03	TLoc04	WORD	TARGETSYLLABLE	SyllableFile01	SyllableFile02	SyllableFile03	SyllableFile04	SyllableFile05	SyllableFile06	SyllableFile07	SyllableFile08	SyllableFile09	SyllableFile10	SyllableFile11	SyllableFile12	SyllableFile13	SyllableFile14	SyllableFile15	SyllableFile16	SyllableFile17	SyllableFile18	SyllableFile19	SyllableFile20	SyllableFile21	SyllableFile22	SyllableFile23	SyllableFile24	SyllableFile25	SyllableFile26	SyllableFile27	SyllableFile28	SyllableFile29	SyllableFile30	SyllableFile31	SyllableFile32	SyllableFile33	SyllableFile34	SyllableFile35	SyllableFile36	SyllableFile37	SyllableFile38	SyllableFile39	SyllableFile40	SyllableFile41	SyllableFile42	SyllableFile43	SyllableFile44	SyllableFile45	SyllableFile46	SyllableFile47	SyllableFile48
1	 	TargetRTProc	C	GAH	3	5	8	12	LU_GA_MI	GA	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav
1	 	TargetRTProc	C	GAH	3	7	9	11	LU_GA_MI	GA	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav
1	 	TargetRTProc	C	GAH	5	8	12	15	LU_GA_MI	GA	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav
1	 	TargetRTProc	C	GAH	6	11	13	15	LU_GA_MI	GA	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav
1	 	TargetRTProc	C	GAH	6	8	10	13	LU_GA_MI	GA	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav
1	 	TargetRTProc	C	GAH	3	8	11	13	LU_GA_MI	GA	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav
1	 	TargetRTProc	C	GAH	4	6	9	13	LU_GA_MI	GA	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav
1	 	TargetRTProc	C	MEE	7	9	11	13	LU_GA_MI	MI	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav
1	 	TargetRTProc	C	MEE	2	6	8	12	LU_GA_MI	MI	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav
1	 	TargetRTProc	C	MEE	3	6	8	10	LU_GA_MI	MI	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav
1	 	TargetRTProc	C	MEE	2	8	10	13	LU_GA_MI	MI	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav
1	 	TargetRTProc	C	MEE	5	10	12	14	LU_GA_MI	MI	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav
1	 	TargetRTProc	C	MEE	2	4	11	13	LU_GA_MI	MI	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav
1	 	TargetRTProc	C	MEE	2	8	13	15	LU_GA_MI	MI	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	ki.wav	mai.wav	fu.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	fi.wav	nu.wav	ra.wav	ne.wav	pau.wav	to.wav	lu.wav	ga.wav	mi.wav	ki.wav	mai.wav	fu.wav	lu.wav	ga.wav	mi.wav	fi.wav	nu.wav	ra.wav
